project_id,type,campaign_country,cluster,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%,cluster_k_8
project_6,vc,DE,PRIMEOriginalSeries,2462,13,36,MALE,45to54,-17,19.696969696969692,5
project_2,vc,PT,Mixed_Segment_E,11161,3,1,FEMALE,45to54,-15,60.0,7
project_6,vc,DE,Drama,2117,5,16,MALE,18to24,-17,18.51851851851852,5
project_6,wi,ES,Drama,3808,1,0,FEMALE,45to54,83,50.0,0
project_1,wi,GB,WomensFavouriteTV,3483,1,1,MALE,35to44,-53,25.0,5
project_3,wi,FR,SciFi,2002,0,0,FEMALE,O55,17,0.0,4
project_6,wi,ES,SpiesSecretOperations,5695,14,7,MALE,35to44,83,56.0,7
project_12,wi,FR,Documentary,3671,0,0,MALE,45to54,25,0.0,4
project_1,vc,ES,PrimeVideoFans,5777,2,3,FEMALE,25to34,-153,15.384615384615385,1
project_2,vc,ES,USDocumentary,9187,0,0,MALE,O55,-18,0.0,5
project_5,wi,FR,FrenchInfluencers,7283,9,83,MALE,25to34,5,7.894736842105262,6
project_14,wi,DE,Mixed_Segment_D,9913,0,0,MALE,35to44,81,0.0,0
project_8,vc,GB,KerrysBespokeList,2333,0,0,FEMALE,25to34,-7,0.0,5
project_1,vc,DE,DarkFemaleLedTV,17583,31,11,FEMALE,25to34,-111,27.43362831858407,1
project_1,wi,GB,PopularDramaThrillerTV,1953,3,0,FEMALE,35to44,-53,50.0,7
project_2,vc,PT,Core,10032,19,2,MALE,35to44,-15,79.16666666666667,7
project_3,wi,DE,Dystopian,1678,3,2,FEMALE,18to24,17,17.647058823529417,4
project_5,wi,FR,FemaleLedComedy,11705,81,17,FEMALE,35to44,5,60.902255639097746,2
project_9,wi,DE,SportEntertainment,4911,10,50,MALE,O55,3,15.151515151515152,5
project_3,wi,FR,VisuallyArresting,3282,0,0,FEMALE,25to34,17,0.0,4
project_3,wi,DE,SciFi,1782,0,4,FEMALE,35to44,17,0.0,4
project_3,wi,NL,Dystopian,9006,0,76,FEMALE,25to34,42,0.0,4
project_11,wi,FR,Urban,5854,0,0,FEMALE,45to54,28,0.0,4
project_14,wi,DE,Mixed_Segment_E,14083,0,0,FEMALE,O55,81,0.0,0
project_3,wi,GB,Dystopian,5820,13,10,MALE,O55,42,26.530612244897963,0
project_11,wi,FR,Urban,5743,0,0,MALE,18to24,28,0.0,4
project_2,vc,IE,Demo,3445,0,0,FEMALE,O55,-14,0.0,5
project_6,wi,ES,PRIMEOriginalSeries,16860,7,15,MALE,18to24,83,25.92592592592593,0
project_7,vc,FR,Comedy,60332,138,130,FEMALE,18to24,-37,40.35087719298246,2
project_6,wi,DE,Drama,2171,2,10,FEMALE,25to34,84,10.0,0
project_2,vc,ES,USDocumentary,9940,0,0,MALE,18to24,-18,0.0,5
project_1,vc,AT,PopularDrama,28073,1,3,MALE,35to44,-111,7.142857142857142,1
project_1,vc,AT,PopularDrama,28936,5,9,MALE,18to24,-111,16.666666666666668,1
project_11,wi,FR,FrenchCinema,6842,0,0,FEMALE,35to44,28,0.0,4
project_6,vc,GB,Action,2162,8,6,FEMALE,35to44,-17,42.10526315789474,7
project_14,wi,DE,Mixed_Segment_D,7956,0,0,MALE,25to34,81,0.0,0
project_9,vc,DE,SportEntertainment,6993,10,59,MALE,O55,-18,13.157894736842106,5
project_11,wi,FR,Parents,7151,0,0,MALE,45to54,28,0.0,4
project_6,wi,GB,Action,2776,5,6,MALE,35to44,84,25.0,0
project_1,vc,DE,Cast,1354,0,1,MALE,O55,-111,0.0,1
project_7,vc,FR,NormanThavaudFans,63349,15,33,FEMALE,25to34,-37,19.23076923076923,3
project_6,vc,ES,Drama,4223,8,7,MALE,25to34,-17,38.095238095238095,7
project_8,vc,GB,IrreverentBritishTVComedy,2944,0,0,MALE,25to34,-7,0.0,5
project_5,wi,FR,FrenchComedy,11036,2,48,MALE,45to54,5,3.278688524590164,4
project_6,vc,GB,Action,2255,5,26,FEMALE,18to24,-17,9.615384615384617,5
project_14,wi,DE,GermanComedyStandUp,2569,10,14,FEMALE,25to34,81,27.777777777777782,0
project_8,vc,GB,ComedyHorror,2691,0,0,FEMALE,18to24,-7,0.0,5
project_7,vc,FR,Comedy,113667,39,175,MALE,35to44,-37,14.606741573033707,3
project_5,vc,FR,StrongFemaleLeads,19883,38,181,MALE,45to54,-14,14.901960784313724,6
project_7,vc,FR,NormanThavaudFans,44567,3,12,MALE,45to54,-37,10.344827586206897,3
project_14,wi,DE,StandUp,2243,2,24,MALE,O55,81,4.545454545454546,0
project_2,vc,NO,Mixed_Segment_F,3067,1,11,FEMALE,O55,-14,7.6923076923076925,5
project_5,wi,FR,FemaleCenteredInterests,7231,10,25,FEMALE,45to54,5,25.0,4
project_6,wi,ES,PRIMEOriginalSeries,5104,7,13,FEMALE,25to34,83,20.58823529411765,0
project_12,wi,FR,PSGFans,2976,0,0,FEMALE,25to34,25,0.0,4
project_8,vc,GB,ViewedFlockSpots,643,0,0,MALE,18to24,-7,0.0,5
project_4,wi,DE,Interest,5256,28,55,MALE,25to34,72,28.282828282828284,0
project_3,wi,FR,Dystopian,3443,0,0,MALE,45to54,17,0.0,4
project_2,vc,SE,Core,3475,18,8,MALE,25to34,-14,58.064516129032256,7
project_2,vc,NO,Mixed_Segment_E,3626,0,0,FEMALE,45to54,-14,0.0,5
project_4,wi,DE,SophisticatedCrimeTV,1947,5,14,MALE,25to34,72,20.0,0
project_3,wi,GB,DarkTV,6359,9,15,MALE,O55,42,18.75,4
project_8,wi,GB,SimonPeggWright,3137,78,1,MALE,35to44,92,92.85714285714286,2
project_4,vc,DE,Broad,2194,11,17,MALE,18to24,-18,20.754716981132077,5
project_2,vc,IE,Broad,3607,0,0,FEMALE,18to24,-14,0.0,5
project_6,wi,GB,CastCrew,22022,83,46,MALE,18to24,84,38.24884792626728,2
project_10,wi,DE,DrugsonScreen,2251,2,14,FEMALE,35to44,119,9.090909090909092,0
project_4,vc,DE,SophisticatedCrimeTV,3343,7,27,MALE,45to54,-18,15.217391304347824,5
project_10,wi,DE,GermanDrama,2318,6,9,FEMALE,18to24,119,21.428571428571427,0
project_6,vc,DE,PRIMEOriginalSeries,2422,19,20,MALE,35to44,-17,35.849056603773576,7
project_9,vc,DE,FootballEntertainment,7331,37,115,FEMALE,25to34,-18,17.961165048543688,6
project_2,vc,DK,Mixed_Segment_E,3994,0,0,FEMALE,45to54,-14,0.0,5
project_1,wi,NL,WomensFavouriteTV,3671,1,1,MALE,45to54,-53,12.5,5
project_2,vc,IE,Mixed_Segment_A,6509,0,0,MALE,25to34,-14,0.0,5
project_3,wi,IT,SciFi,3992,0,0,MALE,25to34,17,0.0,4
project_4,wi,DE,Interest,3643,19,11,FEMALE,25to34,72,34.54545454545455,0
project_4,vc,DE,GermanPostWarHistory,4695,9,27,MALE,35to44,-18,18.75,5
project_1,wi,GB,MysteryThriller,3545,0,2,FEMALE,45to54,-53,0.0,5
project_4,vc,DE,Extended,1782,4,24,MALE,O55,-18,10.0,5
project_1,wi,GB,WomensFavouriteTV,5593,2,1,MALE,O55,-53,50.0,7
project_6,wi,FR,BrutalWitty,7108,2,13,FEMALE,25to34,84,9.090909090909092,0
project_4,vc,DE,Broad,1502,6,12,FEMALE,35to44,-18,18.181818181818183,5
project_1,vc,ES,Motherhood,6667,16,6,FEMALE,35to44,-153,55.17241379310346,1
project_6,wi,FR,SpiesSecretOperations,1828,6,2,FEMALE,45to54,84,37.5,0
project_1,vc,DE,WomensFavouriteTV,7149,7,10,MALE,18to24,-111,20.0,1
project_6,wi,DE,Drama,1162,0,2,MALE,45to54,84,0.0,0
project_6,vc,DE,BrutalWitty,1828,2,18,FEMALE,45to54,-17,6.451612903225807,5
project_13,wi,FR,DocumentaryGenre,1555,0,0,FEMALE,35to44,4,0.0,4
project_2,vc,FI,Mixed_Segment_D,5006,2,0,MALE,35to44,-14,100.0,7
project_2,vc,PT,Broad,10811,1,1,FEMALE,25to34,-15,33.333333333333336,5
project_6,wi,GB,Drama,3333,3,22,MALE,25to34,84,7.5,0
project_4,vc,DE,GermanCrimeDrama,1467,10,8,FEMALE,35to44,-18,40.0,7
project_6,wi,GB,Drama,2909,6,7,MALE,35to44,84,42.857142857142854,0
project_14,wi,DE,Mixed_Segment_F,2490,0,0,FEMALE,O55,81,0.0,0
project_6,vc,GB,Drama,2895,9,18,MALE,25to34,-17,23.07692307692308,5
project_12,wi,FR,RealityTVfans,2902,0,0,FEMALE,45to54,25,0.0,4
project_2,vc,NO,Demo,1840,7,2,FEMALE,35to44,-14,77.77777777777777,7
project_13,wi,FR,MusicNostalgia,3724,0,0,FEMALE,35to44,4,0.0,4
project_11,wi,FR,PrimeVideoFans,6586,0,0,MALE,45to54,28,0.0,4
project_2,wi,ES,USCulture,3438,2,3,FEMALE,O55,14,28.57142857142857,5
project_6,wi,DE,Action,1730,2,7,MALE,25to34,84,10.0,0
project_5,wi,FR,Moviegoers,8173,6,98,MALE,18to24,5,4.6875,6
project_6,wi,ES,Action,4898,0,6,FEMALE,25to34,83,0.0,0
project_13,wi,FR,DocumentaryGenre,5132,0,0,MALE,18to24,4,0.0,4
project_2,vc,DK,Demo,1664,0,0,MALE,18to24,-14,0.0,5
project_7,wi,FR,LudovikFans,41233,19,76,MALE,25to34,21,19.0,3
project_6,vc,GB,Drama,3225,6,56,FEMALE,18to24,-17,6.593406593406592,5
project_8,vc,GB,FlockAudiences,4586,0,0,FEMALE,25to34,-7,0.0,5
project_3,wi,DE,ComicBookTV,2322,4,9,MALE,25to34,17,9.523809523809524,4
project_4,vc,DE,SophisticatedCrimeTV,4162,9,37,MALE,25to34,-18,14.754098360655734,5
project_2,wi,ES,Control,2041,4,4,FEMALE,25to34,14,50.0,7
project_6,vc,GB,Control,4604,34,136,MALE,18to24,-17,14.285714285714285,6
project_6,wi,ES,PRIMEOriginalSeries,24519,4,5,MALE,25to34,83,33.333333333333336,0
project_9,wi,DE,FootballEntertainment,4997,22,48,MALE,45to54,3,29.72972972972973,7
project_5,vc,FR,ViewedPrimeVideoCampaigns,14763,62,30,FEMALE,18to24,-14,37.349397590361455,2
project_4,wi,DE,GermanProductions,10082,39,87,MALE,25to34,72,23.78048780487805,6
project_6,wi,FR,CastCrew,9460,11,5,FEMALE,18to24,84,25.0,0
project_2,wi,ES,SBC,4294,37,4,MALE,45to54,14,78.72340425531915,7
project_6,wi,FR,Drama,1210,1,7,MALE,25to34,84,5.882352941176472,0
project_6,vc,GB,PRIMEOriginalSeries,2331,6,0,FEMALE,35to44,-17,42.857142857142854,7
project_5,wi,FR,FemaleLedComedy,12451,51,98,MALE,45to54,5,30.538922155688624,6
project_6,wi,ES,Action,8416,3,9,FEMALE,25to34,83,21.428571428571427,0
project_1,wi,GB,WomensFavouriteTV,3684,3,1,FEMALE,35to44,-53,27.272727272727273,5
project_1,vc,AT,PopularDrama,27325,13,4,FEMALE,35to44,-111,20.0,1
project_9,vc,DE,Football,8992,58,122,FEMALE,45to54,-18,27.619047619047624,6
project_1,vc,ES,PopularDrama,13509,10,11,MALE,35to44,-153,32.25806451612903,1
project_7,wi,FR,NatooFans,19823,5,2,FEMALE,35to44,21,45.45454545454545,7
project_1,vc,ES,DarkFemaleLedTV,13873,23,20,MALE,35to44,-153,34.84848484848485,1
project_7,vc,FR,FrenchInfluencers,57740,54,165,MALE,18to24,-37,20.930232558139533,3
project_5,wi,FR,PrimeVideoFans,3105,15,6,FEMALE,45to54,5,38.46153846153846,7
project_12,wi,FR,Football,5158,0,0,FEMALE,25to34,25,0.0,4
project_3,wi,FR,PrimeVideoFans,1998,0,0,MALE,O55,17,0.0,4
project_1,vc,AT,BestOfMystery,32682,20,5,FEMALE,25to34,-111,33.333333333333336,1
project_5,wi,FR,FemaleLedComedy,11780,55,203,MALE,25to34,5,18.96551724137931,6
project_1,wi,GB,WomensFavouriteTV,2806,3,0,FEMALE,45to54,-53,60.0,7
project_7,vc,FR,FrenchComedy,59494,102,122,FEMALE,18to24,-37,33.55263157894737,3
project_2,vc,IE,Core,7909,0,0,MALE,35to44,-14,0.0,5
project_6,vc,FR,SpiesSecretOperations,2593,10,17,FEMALE,18to24,-17,27.777777777777782,5
project_6,wi,FR,Control,3447,4,56,FEMALE,45to54,84,4.25531914893617,0
project_5,vc,FR,Singles,14141,16,76,MALE,35to44,-14,15.094339622641508,6
project_11,wi,FR,FrenchComedy,27327,0,0,FEMALE,35to44,28,0.0,4
project_5,wi,FR,FrenchComedians,6323,27,14,FEMALE,35to44,5,51.92307692307693,7
project_5,vc,FR,Singles,14000,38,31,FEMALE,25to34,-14,33.628318584070804,2
project_7,wi,FR,FrenchComedy,13658,8,10,FEMALE,35to44,21,30.76923076923077,4
project_5,vc,FR,FrenchComedians,14847,15,142,MALE,18to24,-14,7.731958762886598,6
project_9,vc,DE,SportEntertainment,5845,10,45,FEMALE,O55,-18,17.24137931034483,5
project_14,wi,AT,Mixed_Segment_E,10356,0,0,FEMALE,O55,81,0.0,0
project_6,vc,DE,VengeanceSelfJustice,2576,17,27,MALE,25to34,-17,27.868852459016395,5
project_1,vc,DE,BestOfMystery,15257,39,9,FEMALE,35to44,-111,36.44859813084112,1
project_4,wi,DE,Spies,8541,31,44,FEMALE,25to34,72,20.52980132450331,0
project_7,wi,FR,CyprienFans,919,12,6,MALE,45to54,21,63.157894736842096,7
project_5,vc,FR,Families,12943,8,44,MALE,25to34,-14,12.5,5
project_1,vc,AT,DarkFemaleLedTV,22488,7,3,FEMALE,18to24,-111,15.555555555555555,1
project_1,wi,NL,FemaleLedDrama,5924,1,8,MALE,25to34,-53,6.666666666666668,5
project_11,wi,FR,PrimeVideoFans,4429,0,0,MALE,25to34,28,0.0,4
project_1,vc,ES,PrimeVideoFans,7577,24,1,FEMALE,45to54,-153,64.86486486486487,1
project_2,wi,ES,USCulture,9417,43,6,MALE,35to44,14,82.69230769230771,7
project_12,wi,FR,Football,4361,0,0,FEMALE,18to24,25,0.0,4
project_4,wi,DE,GermanCrimeDrama,5228,24,35,MALE,18to24,72,28.57142857142857,0
project_1,vc,GB,MysteryThriller,6522,2,21,MALE,18to24,-98,7.407407407407407,1
project_6,vc,GB,Control,3142,15,17,FEMALE,45to54,-17,24.193548387096772,5
project_5,vc,FR,ViewedPrimeVideoCampaigns,15140,15,121,MALE,25to34,-14,9.677419354838712,6
project_5,vc,FR,ViewedPrimeVideoCampaigns,15340,56,14,FEMALE,25to34,-14,42.74809160305343,2
project_5,vc,FR,ComedyDramedy,6921,9,62,MALE,18to24,-14,10.975609756097562,6
project_2,vc,NO,Demo,1856,3,1,MALE,O55,-14,60.0,7
project_2,vc,FI,Broad,2790,4,2,MALE,45to54,-14,44.444444444444436,7
project_1,vc,AT,FemaleLedDramaMovies,30316,20,5,FEMALE,25to34,-111,28.98550724637681,1
project_3,wi,NL,VisuallyArresting,11475,3,79,MALE,18to24,42,2.7522935779816518,6
project_3,wi,FR,SciFi,5668,0,0,MALE,18to24,17,0.0,4
project_8,vc,GB,IrreverentBritishTVComedy,2453,0,0,MALE,35to44,-7,0.0,5
project_6,wi,ES,PRIMEOriginalSeries,15656,2,14,FEMALE,18to24,83,10.0,0
project_3,wi,FR,VisuallyArresting,3636,0,0,FEMALE,18to24,17,0.0,4
project_1,vc,DE,FemaleLedDramaMovies,6638,0,1,FEMALE,45to54,-111,0.0,1
project_5,vc,FR,FemaleCenteredInterests,15936,17,159,MALE,18to24,-14,7.94392523364486,6
project_7,vc,FR,GuestStars,47895,8,35,FEMALE,45to54,-37,12.307692307692307,3
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,11844,58,47,FEMALE,18to24,-14,34.73053892215569,2
project_12,wi,FR,RealityTVfans,3457,0,0,MALE,25to34,25,0.0,4
project_5,wi,FR,StrongFemaleLeads,16462,12,93,MALE,45to54,5,9.16030534351145,6
project_3,wi,IT,ComicBookTV,2084,0,0,MALE,O55,17,0.0,4
project_6,wi,DE,Drama,1066,1,2,FEMALE,45to54,84,10.0,0
project_5,wi,FR,FrenchComedy,13404,57,31,FEMALE,18to24,5,36.774193548387096,2
project_1,vc,GB,FemaleLedDrama,3680,3,6,MALE,O55,-98,21.428571428571427,1
project_4,vc,DE,SophisticatedCrimeTV,2984,4,36,MALE,O55,-18,7.6923076923076925,5
project_11,wi,FR,FrenchCinemaTVSeries,6506,0,0,MALE,25to34,28,0.0,4
project_1,vc,DE,PopularDrama,17608,30,11,FEMALE,25to34,-111,24.0,1
project_1,vc,GB,FemaleLedDrama,5421,16,2,FEMALE,45to54,-98,24.24242424242424,1
project_6,wi,ES,Control,12459,9,69,MALE,18to24,83,8.653846153846152,0
project_6,wi,GB,SpiesSecretOperations,16369,37,29,MALE,18to24,84,30.327868852459016,0
project_6,vc,ES,TarantinoStyle,4761,10,16,FEMALE,18to24,-17,27.02702702702703,5
project_2,vc,NO,Broad,1959,0,0,FEMALE,25to34,-14,0.0,5
project_3,wi,FR,Dystopian,3946,0,0,MALE,18to24,17,0.0,4
project_3,wi,NL,DarkTV,9742,1,107,FEMALE,25to34,42,0.7299270072992701,6
project_6,wi,DE,Control,2112,7,40,FEMALE,45to54,84,10.294117647058824,0
project_8,vc,GB,FlockAudiences,2655,0,0,MALE,25to34,-7,0.0,5
project_2,vc,NO,Broad,2457,1,1,MALE,45to54,-14,50.0,7
project_2,vc,PT,Broad,4791,1,7,FEMALE,18to24,-15,11.111111111111109,5
project_2,vc,IE,Mixed_Segment_B,7993,0,0,MALE,25to34,-14,0.0,5
project_2,vc,NO,Mixed_Segment_C,6719,4,7,FEMALE,18to24,-14,25.0,5
project_12,wi,FR,RealityTVfans,3363,0,0,MALE,45to54,25,0.0,4
project_1,vc,DE,Cast,4854,2,1,MALE,18to24,-111,22.222222222222218,1
project_7,wi,FR,Comedy,1003,7,15,MALE,45to54,21,24.13793103448276,4
project_12,wi,FR,MotivationMovies,4833,0,0,FEMALE,18to24,25,0.0,4
project_6,vc,ES,Action,2884,10,3,FEMALE,45to54,-17,45.45454545454545,7
project_1,vc,DE,FemaleLedDramaMovies,6043,3,2,FEMALE,18to24,-111,30.0,1
project_6,wi,ES,Action,3254,2,2,FEMALE,45to54,83,50.0,0
project_1,vc,DE,PrimeVideoFans,20173,1,10,FEMALE,O55,-111,7.142857142857142,1
project_7,wi,FR,Comedy,13221,58,16,FEMALE,18to24,21,53.7037037037037,2
project_6,wi,FR,Drama,2663,0,24,FEMALE,25to34,84,0.0,0
project_1,vc,ES,BestOfMystery,15071,9,15,MALE,18to24,-153,34.615384615384606,1
project_12,wi,FR,ToughGuys,3181,0,0,FEMALE,45to54,25,0.0,4
project_7,wi,FR,NatooFans,19697,0,1,MALE,45to54,21,0.0,4
project_14,wi,DE,StandUp,1946,2,19,FEMALE,O55,81,5.0,0
project_6,vc,GB,Drama,2601,8,1,FEMALE,35to44,-17,50.0,7
project_6,vc,GB,Action,2736,8,10,MALE,35to44,-17,30.76923076923077,5
project_1,vc,GB,MysteryThriller,6161,4,11,FEMALE,18to24,-98,11.111111111111109,1
project_1,wi,GB,MysteryThriller,5456,1,9,MALE,25to34,-53,6.25,5
project_14,wi,DE,GermanComedyStandUp,1606,1,16,FEMALE,O55,81,3.2258064516129035,0
project_1,vc,DE,BestOfMystery,27279,13,16,MALE,25to34,-111,30.952380952380953,1
project_8,vc,GB,Mixed_Segment_B,2673,0,0,MALE,25to34,-7,0.0,5
project_6,vc,DE,VengeanceSelfJustice,2050,5,5,FEMALE,35to44,-17,22.72727272727273,5
project_12,wi,FR,FrenchCinema,4618,0,0,FEMALE,35to44,25,0.0,4
project_2,wi,AT,OffensiveComedy,3005,23,3,MALE,18to24,13,82.14285714285714,7
project_1,wi,GB,FemaleLedDrama,2657,0,20,MALE,18to24,-53,0.0,5
project_2,vc,DK,Demo,2280,0,0,MALE,45to54,-14,0.0,5
project_8,vc,GB,TheCornettoTrilogy,1128,0,0,FEMALE,O55,-7,0.0,5
project_13,wi,FR,DocumentaryGenre,4622,0,0,MALE,25to34,4,0.0,4
project_2,wi,ES,Comedy,8835,40,16,FEMALE,25to34,14,62.5,7
project_2,wi,AT,USDocumentary,3706,8,2,MALE,O55,13,80.0,7
project_5,vc,FR,EmpowermentFeminismBodyPositivity,10332,35,31,FEMALE,35to44,-14,37.63440860215053,2
project_5,vc,FR,InARelationship,14472,12,145,MALE,18to24,-14,5.797101449275362,6
project_5,vc,FR,Families,12611,55,16,FEMALE,25to34,-14,52.38095238095239,2
project_7,wi,FR,McflyCarlito,20672,0,4,MALE,35to44,21,0.0,4
project_1,vc,GB,FemaleLedDrama,5934,6,20,MALE,25to34,-98,14.634146341463413,1
project_6,vc,DE,Drama,1673,8,3,FEMALE,18to24,-17,53.33333333333334,7
project_6,wi,ES,CastCrew,14152,16,54,FEMALE,18to24,83,19.27710843373494,0
project_5,vc,FR,FemaleLedComedy,25204,146,71,FEMALE,25to34,-14,43.32344213649851,2
project_8,vc,GB,FlockAudiences,2422,0,0,FEMALE,O55,-7,0.0,5
project_2,vc,PT,Mixed_Segment_F,4368,2,4,FEMALE,O55,-15,20.0,5
project_7,vc,FR,FrenchInfluencers,38995,49,38,FEMALE,18to24,-37,33.561643835616444,2
project_4,wi,DE,Interest,5256,45,20,MALE,35to44,72,54.216867469879524,2
project_5,vc,FR,EmpowermentFeminismBodyPositivity,12806,38,43,FEMALE,18to24,-14,27.53623188405797,2
project_11,wi,FR,FrenchCinemaTVSeries,6619,0,0,MALE,35to44,28,0.0,4
project_4,vc,DE,GermanPostWarHistory,3681,3,7,FEMALE,35to44,-18,15.789473684210524,5
project_1,vc,ES,Motherhood,5626,3,7,MALE,O55,-153,23.07692307692308,1
project_7,wi,FR,NormanThavaudFans,21808,16,18,FEMALE,25to34,21,35.555555555555564,7
project_5,vc,FR,StrongFemaleLeads,22170,34,317,MALE,25to34,-14,8.651399491094146,6
project_8,vc,GB,BestOfComedy,2759,0,0,MALE,25to34,-7,0.0,5
project_6,vc,DE,BrutalWitty,1625,2,1,FEMALE,35to44,-17,33.333333333333336,5
project_9,wi,DE,FootballEntertainment,4186,45,51,MALE,35to44,3,45.91836734693877,2
project_6,wi,FR,VengeanceSelfJustice,2964,7,10,FEMALE,25to34,84,22.580645161290327,0
project_8,vc,GB,Mixed_Segment_A,6715,0,0,FEMALE,25to34,-7,0.0,5
project_4,vc,DE,GermanProductions,3349,6,3,FEMALE,18to24,-18,40.0,5
project_6,wi,FR,PRIMEOriginalSeries,3042,3,15,FEMALE,45to54,84,9.090909090909092,0
project_4,vc,DE,Broad,1591,6,17,FEMALE,25to34,-18,11.111111111111109,5
project_5,vc,FR,FrenchComedy,22470,33,100,MALE,45to54,-14,20.0,6
project_1,vc,AT,PrimeVideoFans,19341,3,8,MALE,45to54,-111,15.789473684210524,1
project_12,wi,FR,PSGFans,1242,0,0,MALE,18to24,25,0.0,4
project_3,wi,IT,ComicBookTV,3359,0,0,MALE,35to44,17,0.0,4
project_7,wi,FR,FrenchComedy,871,4,9,MALE,45to54,21,23.529411764705888,4
project_12,wi,FR,PSGFans,2036,0,0,MALE,O55,25,0.0,4
project_2,vc,ES,OffensiveComedy,8991,0,0,FEMALE,45to54,-18,0.0,5
project_10,wi,DE,Control,650,7,8,FEMALE,O55,119,41.1764705882353,0
project_5,wi,FR,ViewedPrimeVideoCampaigns,6925,33,25,FEMALE,25to34,5,41.25,2
project_2,vc,IE,Broad,4244,0,0,MALE,35to44,-14,0.0,5
project_4,wi,DE,GermanCrimeDrama,5990,28,59,MALE,25to34,72,26.923076923076927,0
project_4,vc,DE,Thriller,4365,34,33,MALE,35to44,-18,37.362637362637365,7
project_3,wi,FR,VisuallyArresting,4754,0,0,MALE,25to34,17,0.0,4
project_14,wi,AT,Control,6860,0,0,MALE,45to54,81,0.0,0
project_5,wi,FR,Moviegoers,6210,2,64,MALE,25to34,5,2.6666666666666665,4
project_4,vc,DE,Thriller,3352,17,37,MALE,O55,-18,23.61111111111111,5
project_4,vc,DE,Crime,3888,3,1,FEMALE,18to24,-18,12.0,5
project_1,vc,ES,Feminism,4786,4,1,MALE,45to54,-153,57.14285714285714,1
project_1,vc,GB,PopularDramaThrillerTV,5862,31,15,FEMALE,35to44,-98,36.470588235294116,1
project_3,wi,FR,PrimeVideoFans,1592,0,0,FEMALE,O55,17,0.0,4
project_5,wi,FR,StrongFemaleLeads,19106,21,212,MALE,18to24,5,7.473309608540926,6
project_12,wi,FR,FrenchCinema,4350,0,0,MALE,O55,25,0.0,4
project_8,vc,GB,ViewedFanSpots,349,0,0,FEMALE,45to54,-7,0.0,5
project_4,vc,DE,GermanProductions,4100,17,12,MALE,35to44,-18,50.0,7
project_1,vc,DE,Books,1502,1,0,MALE,45to54,-111,50.0,1
project_2,vc,ES,Comedy,7188,0,0,FEMALE,25to34,-18,0.0,5
project_14,wi,AT,Comedy,11662,2,4,FEMALE,45to54,81,18.181818181818183,0
project_4,wi,DE,GermanPostWarHistory,1976,11,10,MALE,35to44,72,40.74074074074074,0
project_2,wi,ES,USCulture,7552,64,12,MALE,25to34,14,78.04878048780488,2
project_9,wi,DE,Football,2377,9,87,MALE,O55,3,8.910891089108912,6
project_2,vc,PT,Broad,7560,0,0,FEMALE,35to44,-15,0.0,5
project_11,wi,FR,HistoricalDramaComedy,7358,0,0,MALE,25to34,28,0.0,4
project_6,wi,ES,Drama,4169,4,0,MALE,35to44,83,100.0,7
project_6,wi,FR,SpiesSecretOperations,4075,30,8,MALE,25to34,84,44.11764705882353,7
project_11,wi,FR,FamousEpicComics,5462,0,0,FEMALE,25to34,28,0.0,4
project_11,wi,FR,FamilyEntertainment,9262,0,0,MALE,35to44,28,0.0,4
project_8,vc,GB,TheCornettoTrilogy,1166,0,0,MALE,45to54,-7,0.0,5
project_11,wi,FR,Rural,7462,0,0,MALE,45to54,28,0.0,4
project_2,vc,PT,Demo,3768,3,1,FEMALE,35to44,-15,75.0,7
project_6,vc,DE,VengeanceSelfJustice,1763,7,7,FEMALE,25to34,-17,25.0,5
project_11,wi,FR,Urban,7622,0,0,MALE,45to54,28,0.0,4
project_1,vc,DE,BestOfMystery,15187,2,5,MALE,45to54,-111,18.181818181818183,1
project_2,vc,NO,Mixed_Segment_B,4578,2,4,MALE,25to34,-14,28.57142857142857,5
project_14,wi,AT,Mixed_Segment_B,13679,0,0,MALE,25to34,81,0.0,0
project_4,vc,DE,Spies,4165,8,19,MALE,25to34,-18,20.512820512820515,5
project_2,vc,PT,Core,7520,28,7,MALE,25to34,-15,71.7948717948718,7
project_8,vc,GB,ViewedFanSpots,410,0,0,FEMALE,35to44,-7,0.0,5
project_11,wi,FR,ComedyHistoricalLiterature,7110,0,0,FEMALE,25to34,28,0.0,4
project_6,wi,ES,Moviegoer,2,0,0,FEMALE,25to34,83,0.0,0
project_6,wi,GB,Action,1443,1,4,FEMALE,45to54,84,12.5,0
project_6,vc,GB,PRIMEOriginalSeries,3055,16,4,MALE,35to44,-17,40.0,7
project_11,wi,FR,PopularCultComedy,26464,0,0,MALE,35to44,28,0.0,4
project_6,wi,FR,SpiesSecretOperations,5247,3,12,FEMALE,25to34,84,13.043478260869565,0
project_1,vc,AT,Feminism,24585,6,1,FEMALE,25to34,-111,17.647058823529417,1
project_5,vc,FR,ComedyDramedy,8041,40,22,FEMALE,25to34,-14,41.66666666666666,2
project_3,wi,NL,VisuallyArresting,9419,5,42,FEMALE,18to24,42,6.578947368421053,4
project_2,vc,DK,Core,3765,0,0,FEMALE,18to24,-14,0.0,5
project_6,vc,FR,Action,1723,4,5,FEMALE,45to54,-17,28.57142857142857,5
project_6,vc,ES,Control,6521,15,74,MALE,18to24,-17,12.0,6
