PROJECT_ID,TYPE,CAMPAIGN_COUNTRY,CLUSTER,DEMOGRAPHY,SURVEY_DATE,RELEASE_DATE,IMPRESSIONS,YES_ANSWERS,NO_ANSWERS,NA_ANSWERS
project_11,wi,FR,Urban,FEMALE_45to54,2020-08-21,2020-09-18,5854,0,0,0
project_14,wi,DE,Mixed_Segment_E,FEMALE_O55,2020-09-14,2020-12-04,14083,0,0,0
project_3,wi,GB,Dystopian,MALE_O55,2020-08-14,2020-09-25,5820,13,10,26
project_11,wi,FR,Urban,MALE_18to24,2020-08-21,2020-09-18,5743,0,0,0
project_2,vc,IE,Demo,FEMALE_O55,2020-11-06,2020-10-23,3445,0,0,0
project_6,wi,ES,PRIMEOriginalSeries,MALE_U25,2019-11-30,2020-02-21,16860,7,15,5
project_7,vc,FR,Comedy,FEMALE_18to24,2020-07-12,2020-06-05,60332,138,130,74
project_6,wi,DE,Drama,FEMALE_O25,2019-11-29,2020-02-21,2171,2,10,8
project_2,vc,ES,USDocumentary,MALE_U25,2020-11-10,2020-10-23,9940,0,0,0
project_1,vc,AT,PopularDrama,MALE_35to44,2020-07-07,2020-03-18,28073,1,3,10
project_1,vc,AT,PopularDrama,MALE_18to24,2020-07-07,2020-03-18,28936,5,9,16
project_11,wi,FR,FrenchCinema,FEMALE_35to44,2020-08-21,2020-09-18,6842,0,0,0
project_6,vc,GB,Action,FEMALE_35to44,2020-03-09,2020-02-21,2162,8,6,5
project_14,wi,DE,Mixed_Segment_D,MALE_25to34,2020-09-14,2020-12-04,7956,0,0,0
project_9,vc,DE,SportEntertainment,MALE_O55,2020-06-23,2020-06-05,6993,10,59,7
project_11,wi,FR,Parents,MALE_45to54,2020-08-21,2020-09-18,7151,0,0,0
project_6,wi,GB,Action,MALE_35to44,2019-11-29,2020-02-21,2776,5,6,9
project_1,vc,DE,Cast,MALE_O55,2020-07-07,2020-03-18,1354,0,1,2
project_7,vc,FR,NormanThavaudFans,FEMALE_25to34,2020-07-12,2020-06-05,63349,15,33,30
project_6,vc,ES,Drama,MALE_25to34,2020-03-09,2020-02-21,4223,8,7,6
project_8,vc,GB,IrreverentBritishTVComedy,MALE_25to34,2020-11-06,2020-10-30,2944,0,0,0
project_5,wi,FR,FrenchComedy,MALE_O45,2020-04-10,2020-04-15,11036,2,48,11
project_6,vc,GB,Action,FEMALE_U25,2020-03-09,2020-02-21,2255,5,26,21
project_14,wi,DE,GermanComedyStandUp,FEMALE_25to34,2020-09-14,2020-12-04,2569,10,14,12
project_8,vc,GB,ComedyHorror,FEMALE_U25,2020-11-06,2020-10-30,2691,0,0,0
project_7,vc,FR,Comedy,MALE_35to44,2020-07-12,2020-06-05,113667,39,175,53
project_5,vc,FR,StrongFemaleLeads,MALE_O45,2020-04-29,2020-04-15,19883,38,181,36
project_7,vc,FR,NormanThavaudFans,MALE_45to54,2020-07-12,2020-06-05,44567,3,12,14
project_14,wi,DE,StandUp,MALE_O55,2020-09-14,2020-12-04,2243,2,24,18
project_2,vc,NO,Mixed_Segment_F,FEMALE_O55,2020-11-06,2020-10-23,3067,1,11,1
project_5,wi,FR,FemaleCenteredInterests,FEMALE_O45,2020-04-10,2020-04-15,7231,10,25,5
project_6,wi,ES,PRIMEOriginalSeries,FEMALE_25to34,2019-11-30,2020-02-21,5104,7,13,14
project_12,wi,FR,PSGFans,FEMALE_25to34,2020-08-21,2020-09-15,2976,0,0,0
project_8,vc,GB,ViewedFlockSpots,MALE_U25,2020-11-06,2020-10-30,643,0,0,0
project_4,wi,DE,Interest,MALE_25to34,2020-07-15,2020-09-25,5256,28,55,16
project_3,wi,FR,Dystopian,MALE_45to54,2020-09-08,2020-09-25,3443,0,0,0
project_2,vc,SE,Core,MALE_25to34,2020-11-06,2020-10-23,3475,18,8,5
project_2,vc,NO,Mixed_Segment_E,FEMALE_45to54,2020-11-06,2020-10-23,3626,0,0,0
project_4,wi,DE,SophisticatedCrimeTV,MALE_25to34,2020-07-15,2020-09-25,1947,5,14,6
project_3,wi,GB,DarkTV,MALE_O55,2020-08-14,2020-09-25,6359,9,15,24
project_8,wi,GB,SimonPeggWright,MALE_35to44,2020-07-30,2020-10-30,3137,78,1,5
project_4,vc,DE,Broad,MALE_U25,2020-10-13,2020-09-25,2194,11,17,25
project_2,vc,IE,Broad,FEMALE_U25,2020-11-06,2020-10-23,3607,0,0,0
project_6,wi,GB,CastCrew,MALE_U25,2019-11-29,2020-02-21,22022,83,46,88
project_10,wi,DE,DrugsonScreen,FEMALE_35to44,2020-10-23,2021-02-19,2251,2,14,6
project_4,vc,DE,SophisticatedCrimeTV,MALE_45to54,2020-10-13,2020-09-25,3343,7,27,12
project_10,wi,DE,GermanDrama,FEMALE_18to24,2020-10-23,2021-02-19,2318,6,9,13
project_6,vc,DE,PRIMEOriginalSeries,MALE_35to44,2020-03-09,2020-02-21,2422,19,20,14
project_9,vc,DE,FootballEntertainment,FEMALE_25to34,2020-06-23,2020-06-05,7331,37,115,54
project_2,vc,DK,Mixed_Segment_E,FEMALE_45to54,2020-11-06,2020-10-23,3994,0,0,0
project_1,wi,NL,WomensFavouriteTV,MALE_45to54,2020-05-10,2020-03-18,3671,1,1,6
project_2,vc,IE,Mixed_Segment_A,MALE_25to34,2020-11-06,2020-10-23,6509,0,0,0
project_3,wi,IT,SciFi,MALE_25to34,2020-09-08,2020-09-25,3992,0,0,0
project_4,wi,DE,Interest,FEMALE_25to34,2020-07-15,2020-09-25,3643,19,11,25
project_4,vc,DE,GermanPostWarHistory,MALE_35to44,2020-10-13,2020-09-25,4695,9,27,12
project_1,wi,GB,MysteryThriller,FEMALE_45to54,2020-05-10,2020-03-18,3545,0,2,0
project_4,vc,DE,Extended,MALE_O55,2020-10-13,2020-09-25,1782,4,24,12
project_1,wi,GB,WomensFavouriteTV,MALE_O55,2020-05-10,2020-03-18,5593,2,1,1
project_6,wi,FR,BrutalWitty,FEMALE_O25,2019-11-29,2020-02-21,7108,2,13,7
project_4,vc,DE,Broad,FEMALE_35to44,2020-10-13,2020-09-25,1502,6,12,15
project_1,vc,ES,Motherhood,FEMALE_35to44,2020-08-18,2020-03-18,6667,16,6,7
project_6,wi,FR,SpiesSecretOperations,FEMALE_O45,2019-11-29,2020-02-21,1828,6,2,8
project_1,vc,DE,WomensFavouriteTV,MALE_18to24,2020-07-07,2020-03-18,7149,7,10,18
project_6,wi,DE,Drama,MALE_O45,2019-11-29,2020-02-21,1162,0,2,6
project_6,vc,DE,BrutalWitty,FEMALE_O45,2020-03-09,2020-02-21,1828,2,18,11
project_13,wi,FR,DocumentaryGenre,FEMALE_35to44,2020-09-21,2020-09-25,1555,0,0,0
project_2,vc,FI,Mixed_Segment_D,MALE_35to44,2020-11-06,2020-10-23,5006,2,0,0
project_2,vc,PT,Broad,FEMALE_25to34,2020-11-07,2020-10-23,10811,1,1,1
project_6,wi,GB,Drama,MALE_25to34,2019-11-29,2020-02-21,3333,3,22,15
project_4,vc,DE,GermanCrimeDrama,FEMALE_35to44,2020-10-13,2020-09-25,1467,10,8,7
project_6,wi,GB,Drama,MALE_35to44,2019-11-29,2020-02-21,2909,6,7,1
project_14,wi,DE,Mixed_Segment_F,FEMALE_O55,2020-09-14,2020-12-04,2490,0,0,0
project_6,vc,GB,Drama,MALE_25to34,2020-03-09,2020-02-21,2895,9,18,12
project_12,wi,FR,RealityTVfans,FEMALE_45to54,2020-08-21,2020-09-15,2902,0,0,0
project_2,vc,NO,Demo,FEMALE_35to44,2020-11-06,2020-10-23,1840,7,2,0
project_13,wi,FR,MusicNostalgia,FEMALE_35to44,2020-09-21,2020-09-25,3724,0,0,0
project_11,wi,FR,PrimeVideoFans,MALE_45to54,2020-08-21,2020-09-18,6586,0,0,0
project_2,wi,ES,USCulture,FEMALE_O55,2020-10-09,2020-10-23,3438,2,3,2
project_6,wi,DE,Action,MALE_25to34,2019-11-29,2020-02-21,1730,2,7,11
project_5,wi,FR,Moviegoers,MALE_U25,2020-04-10,2020-04-15,8173,6,98,24
project_6,wi,ES,Action,FEMALE_25to34,2019-11-30,2020-02-21,4898,0,6,0
project_13,wi,FR,DocumentaryGenre,MALE_18to24,2020-09-21,2020-09-25,5132,0,0,0
project_2,vc,DK,Demo,MALE_U25,2020-11-06,2020-10-23,1664,0,0,0
project_7,wi,FR,LudovikFans,MALE_25to34,2020-05-15,2020-06-05,41233,19,76,5
project_6,vc,GB,Drama,FEMALE_U25,2020-03-09,2020-02-21,3225,6,56,29
project_8,vc,GB,FlockAudiences,FEMALE_25to34,2020-11-06,2020-10-30,4586,0,0,0
project_3,wi,DE,ComicBookTV,MALE_25to34,2020-09-08,2020-09-25,2322,4,9,29
project_4,vc,DE,SophisticatedCrimeTV,MALE_25to34,2020-10-13,2020-09-25,4162,9,37,15
project_2,wi,ES,Control,FEMALE_25to34,2020-10-09,2020-10-23,2041,4,4,0
project_6,vc,GB,Control,MALE_U25,2020-03-09,2020-02-21,4604,34,136,68
project_6,wi,ES,PRIMEOriginalSeries,MALE_O25,2019-11-30,2020-02-21,24519,4,5,3
project_9,wi,DE,FootballEntertainment,MALE_45to54,2020-06-02,2020-06-05,4997,22,48,4
project_5,vc,FR,ViewedPrimeVideoCampaigns,FEMALE_U25,2020-04-29,2020-04-15,14763,62,30,74
project_4,wi,DE,GermanProductions,MALE_25to34,2020-07-15,2020-09-25,10082,39,87,38
project_6,wi,FR,CastCrew,FEMALE_U25,2019-11-29,2020-02-21,9460,11,5,28
project_2,wi,ES,SBC,MALE_45to54,2020-10-09,2020-10-23,4294,37,4,6
project_6,wi,FR,Drama,MALE_O25,2019-11-29,2020-02-21,1210,1,7,9
project_6,vc,GB,PRIMEOriginalSeries,FEMALE_35to44,2020-03-09,2020-02-21,2331,6,0,8
project_5,wi,FR,FemaleLedComedy,MALE_O45,2020-04-10,2020-04-15,12451,51,98,18
project_6,wi,ES,Action,FEMALE_O25,2019-11-30,2020-02-21,8416,3,9,2
project_1,wi,GB,WomensFavouriteTV,FEMALE_35to44,2020-05-10,2020-03-18,3684,3,1,7
project_1,vc,AT,PopularDrama,FEMALE_35to44,2020-07-07,2020-03-18,27325,13,4,48
project_9,vc,DE,Football,FEMALE_45to54,2020-06-23,2020-06-05,8992,58,122,30
project_1,vc,ES,PopularDrama,MALE_35to44,2020-08-18,2020-03-18,13509,10,11,10
project_7,wi,FR,NatooFans,FEMALE_35to44,2020-05-15,2020-06-05,19823,5,2,4
project_1,vc,ES,DarkFemaleLedTV,MALE_35to44,2020-08-18,2020-03-18,13873,23,20,23
project_7,vc,FR,FrenchInfluencers,MALE_18to24,2020-07-12,2020-06-05,57740,54,165,39
project_5,wi,FR,PrimeVideoFans,FEMALE_O45,2020-04-10,2020-04-15,3105,15,6,18
project_12,wi,FR,Football,FEMALE_25to34,2020-08-21,2020-09-15,5158,0,0,0
project_3,wi,FR,PrimeVideoFans,MALE_O55,2020-09-08,2020-09-25,1998,0,0,0
project_1,vc,AT,BestOfMystery,FEMALE_25to34,2020-07-07,2020-03-18,32682,20,5,35
project_5,wi,FR,FemaleLedComedy,MALE_25to34,2020-04-10,2020-04-15,11780,55,203,32
project_1,wi,GB,WomensFavouriteTV,FEMALE_45to54,2020-05-10,2020-03-18,2806,3,0,2
project_7,vc,FR,FrenchComedy,FEMALE_18to24,2020-07-12,2020-06-05,59494,102,122,80
project_2,vc,IE,Core,MALE_35to44,2020-11-06,2020-10-23,7909,0,0,0
project_6,vc,FR,SpiesSecretOperations,FEMALE_U25,2020-03-09,2020-02-21,2593,10,17,9
project_6,wi,FR,Control,FEMALE_O45,2019-11-29,2020-02-21,3447,4,56,34
project_5,vc,FR,Singles,MALE_35to44,2020-04-29,2020-04-15,14141,16,76,14
project_11,wi,FR,FrenchComedy,FEMALE_35to44,2020-08-21,2020-09-18,27327,0,0,0
project_5,wi,FR,FrenchComedians,FEMALE_35to44,2020-04-10,2020-04-15,6323,27,14,11
project_5,vc,FR,Singles,FEMALE_25to34,2020-04-29,2020-04-15,14000,38,31,44
project_7,wi,FR,FrenchComedy,FEMALE_35to44,2020-05-15,2020-06-05,13658,8,10,8
project_5,vc,FR,FrenchComedians,MALE_U25,2020-04-29,2020-04-15,14847,15,142,37
project_9,vc,DE,SportEntertainment,FEMALE_O55,2020-06-23,2020-06-05,5845,10,45,3
project_14,wi,AT,Mixed_Segment_E,FEMALE_O55,2020-09-14,2020-12-04,10356,0,0,0
project_6,vc,DE,VengeanceSelfJustice,MALE_25to34,2020-03-09,2020-02-21,2576,17,27,17
project_1,vc,DE,BestOfMystery,FEMALE_35to44,2020-07-07,2020-03-18,15257,39,9,59
project_4,wi,DE,Spies,FEMALE_25to34,2020-07-15,2020-09-25,8541,31,44,76
project_7,wi,FR,CyprienFans,MALE_O45,2020-05-15,2020-06-05,919,12,6,1
project_5,vc,FR,Families,MALE_25to34,2020-04-29,2020-04-15,12943,8,44,12
project_1,vc,AT,DarkFemaleLedTV,FEMALE_18to24,2020-07-07,2020-03-18,22488,7,3,35
project_1,wi,NL,FemaleLedDrama,MALE_25to34,2020-05-10,2020-03-18,5924,1,8,6
project_11,wi,FR,PrimeVideoFans,MALE_25to34,2020-08-21,2020-09-18,4429,0,0,0
project_1,vc,ES,PrimeVideoFans,FEMALE_45to54,2020-08-18,2020-03-18,7577,24,1,12
project_2,wi,ES,USCulture,MALE_35to44,2020-10-09,2020-10-23,9417,43,6,3
project_12,wi,FR,Football,FEMALE_18to24,2020-08-21,2020-09-15,4361,0,0,0
project_4,wi,DE,GermanCrimeDrama,MALE_U25,2020-07-15,2020-09-25,5228,24,35,25
project_1,vc,GB,MysteryThriller,MALE_U25,2020-06-24,2020-03-18,6522,2,21,4
project_6,vc,GB,Control,FEMALE_O45,2020-03-09,2020-02-21,3142,15,17,30
project_5,vc,FR,ViewedPrimeVideoCampaigns,MALE_25to34,2020-04-29,2020-04-15,15140,15,121,19
project_5,vc,FR,ViewedPrimeVideoCampaigns,FEMALE_25to34,2020-04-29,2020-04-15,15340,56,14,61
project_5,vc,FR,ComedyDramedy,MALE_U25,2020-04-29,2020-04-15,6921,9,62,11
project_2,vc,NO,Demo,MALE_O55,2020-11-06,2020-10-23,1856,3,1,1
project_2,vc,FI,Broad,MALE_45to54,2020-11-06,2020-10-23,2790,4,2,3
project_1,vc,AT,FemaleLedDramaMovies,FEMALE_25to34,2020-07-07,2020-03-18,30316,20,5,44
project_3,wi,NL,VisuallyArresting,MALE_U25,2020-08-14,2020-09-25,11475,3,79,27
project_3,wi,FR,SciFi,MALE_U25,2020-09-08,2020-09-25,5668,0,0,0
project_8,vc,GB,IrreverentBritishTVComedy,MALE_35to44,2020-11-06,2020-10-30,2453,0,0,0
project_6,wi,ES,PRIMEOriginalSeries,FEMALE_U25,2019-11-30,2020-02-21,15656,2,14,4
project_3,wi,FR,VisuallyArresting,FEMALE_U25,2020-09-08,2020-09-25,3636,0,0,0
project_1,vc,DE,FemaleLedDramaMovies,FEMALE_45to54,2020-07-07,2020-03-18,6638,0,1,3
project_5,vc,FR,FemaleCenteredInterests,MALE_U25,2020-04-29,2020-04-15,15936,17,159,38
project_7,vc,FR,GuestStars,FEMALE_45to54,2020-07-12,2020-06-05,47895,8,35,22
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,FEMALE_U25,2020-04-29,2020-04-15,11844,58,47,62
project_12,wi,FR,RealityTVfans,MALE_25to34,2020-08-21,2020-09-15,3457,0,0,0
project_5,wi,FR,StrongFemaleLeads,MALE_O45,2020-04-10,2020-04-15,16462,12,93,26
project_3,wi,IT,ComicBookTV,MALE_O55,2020-09-08,2020-09-25,2084,0,0,0
project_6,wi,DE,Drama,FEMALE_O45,2019-11-29,2020-02-21,1066,1,2,7
project_5,wi,FR,FrenchComedy,FEMALE_U25,2020-04-10,2020-04-15,13404,57,31,67
project_1,vc,GB,FemaleLedDrama,MALE_O55,2020-06-24,2020-03-18,3680,3,6,5
project_4,vc,DE,SophisticatedCrimeTV,MALE_O55,2020-10-13,2020-09-25,2984,4,36,12
project_11,wi,FR,FrenchCinemaTVSeries,MALE_25to34,2020-08-21,2020-09-18,6506,0,0,0
project_1,vc,DE,PopularDrama,FEMALE_25to34,2020-07-07,2020-03-18,17608,30,11,84
project_1,vc,GB,FemaleLedDrama,FEMALE_45to54,2020-06-24,2020-03-18,5421,16,2,48
project_6,wi,ES,Control,MALE_U25,2019-11-30,2020-02-21,12459,9,69,26
project_6,wi,GB,SpiesSecretOperations,MALE_U25,2019-11-29,2020-02-21,16369,37,29,56
project_6,vc,ES,TarantinoStyle,FEMALE_U25,2020-03-09,2020-02-21,4761,10,16,11
project_2,vc,NO,Broad,FEMALE_25to34,2020-11-06,2020-10-23,1959,0,0,0
project_3,wi,FR,Dystopian,MALE_U25,2020-09-08,2020-09-25,3946,0,0,0
project_3,wi,NL,DarkTV,FEMALE_25to34,2020-08-14,2020-09-25,9742,1,107,29
project_6,wi,DE,Control,FEMALE_O45,2019-11-29,2020-02-21,2112,7,40,21
project_8,vc,GB,FlockAudiences,MALE_25to34,2020-11-06,2020-10-30,2655,0,0,0
project_2,vc,NO,Broad,MALE_45to54,2020-11-06,2020-10-23,2457,1,1,0
project_2,vc,PT,Broad,FEMALE_U25,2020-11-07,2020-10-23,4791,1,7,1
project_2,vc,IE,Mixed_Segment_B,MALE_25to34,2020-11-06,2020-10-23,7993,0,0,0
project_2,vc,NO,Mixed_Segment_C,FEMALE_U25,2020-11-06,2020-10-23,6719,4,7,5
project_12,wi,FR,RealityTVfans,MALE_45to54,2020-08-21,2020-09-15,3363,0,0,0
project_1,vc,DE,Cast,MALE_U25,2020-07-07,2020-03-18,4854,2,1,6
project_7,wi,FR,Comedy,MALE_O45,2020-05-15,2020-06-05,1003,7,15,7
project_12,wi,FR,MotivationMovies,FEMALE_18to24,2020-08-21,2020-09-15,4833,0,0,0
project_6,vc,ES,Action,FEMALE_O45,2020-03-09,2020-02-21,2884,10,3,9
project_1,vc,DE,FemaleLedDramaMovies,FEMALE_U25,2020-07-07,2020-03-18,6043,3,2,5
project_6,wi,ES,Action,FEMALE_O45,2019-11-30,2020-02-21,3254,2,2,0
project_1,vc,DE,PrimeVideoFans,FEMALE_O55,2020-07-07,2020-03-18,20173,1,10,3
project_7,wi,FR,Comedy,FEMALE_18to24,2020-05-15,2020-06-05,13221,58,16,34
project_6,wi,FR,Drama,FEMALE_25to34,2019-11-29,2020-02-21,2663,0,24,26
project_1,vc,ES,BestOfMystery,MALE_U25,2020-08-18,2020-03-18,15071,9,15,2
project_12,wi,FR,ToughGuys,FEMALE_45to54,2020-08-21,2020-09-15,3181,0,0,0
project_7,wi,FR,NatooFans,MALE_45to54,2020-05-15,2020-06-05,19697,0,1,0
project_14,wi,DE,StandUp,FEMALE_O55,2020-09-14,2020-12-04,1946,2,19,19
project_6,vc,GB,Drama,FEMALE_35to44,2020-03-09,2020-02-21,2601,8,1,7
project_6,vc,GB,Action,MALE_35to44,2020-03-09,2020-02-21,2736,8,10,8
project_1,vc,GB,MysteryThriller,FEMALE_U25,2020-06-24,2020-03-18,6161,4,11,21
project_1,wi,GB,MysteryThriller,MALE_25to34,2020-05-10,2020-03-18,5456,1,9,6
project_14,wi,DE,GermanComedyStandUp,FEMALE_O55,2020-09-14,2020-12-04,1606,1,16,14
project_1,vc,DE,BestOfMystery,MALE_25to34,2020-07-07,2020-03-18,27279,13,16,13
project_8,vc,GB,Mixed_Segment_B,MALE_25to34,2020-11-06,2020-10-30,2673,0,0,0
project_6,vc,DE,VengeanceSelfJustice,FEMALE_35to44,2020-03-09,2020-02-21,2050,5,5,12
project_12,wi,FR,FrenchCinema,FEMALE_35to44,2020-08-21,2020-09-15,4618,0,0,0
project_2,wi,AT,OffensiveComedy,MALE_U25,2020-10-10,2020-10-23,3005,23,3,2
project_1,wi,GB,FemaleLedDrama,MALE_U25,2020-05-10,2020-03-18,2657,0,20,5
project_2,vc,DK,Demo,MALE_45to54,2020-11-06,2020-10-23,2280,0,0,0
project_8,vc,GB,TheCornettoTrilogy,FEMALE_O55,2020-11-06,2020-10-30,1128,0,0,0
project_13,wi,FR,DocumentaryGenre,MALE_25to34,2020-09-21,2020-09-25,4622,0,0,0
project_2,wi,ES,Comedy,FEMALE_25to34,2020-10-09,2020-10-23,8835,40,16,8
project_2,wi,AT,USDocumentary,MALE_O55,2020-10-10,2020-10-23,3706,8,2,0
project_5,vc,FR,EmpowermentFeminismBodyPositivity,FEMALE_35to44,2020-04-29,2020-04-15,10332,35,31,27
project_5,vc,FR,InARelationship,MALE_U25,2020-04-29,2020-04-15,14472,12,145,50
project_5,vc,FR,Families,FEMALE_25to34,2020-04-29,2020-04-15,12611,55,16,34
project_7,wi,FR,McflyCarlito,MALE_35to44,2020-05-15,2020-06-05,20672,0,4,0
project_1,vc,GB,FemaleLedDrama,MALE_25to34,2020-06-24,2020-03-18,5934,6,20,15
project_6,vc,DE,Drama,FEMALE_U25,2020-03-09,2020-02-21,1673,8,3,4
project_6,wi,ES,CastCrew,FEMALE_U25,2019-11-30,2020-02-21,14152,16,54,13
project_5,vc,FR,FemaleLedComedy,FEMALE_25to34,2020-04-29,2020-04-15,25204,146,71,120
project_8,vc,GB,FlockAudiences,FEMALE_O55,2020-11-06,2020-10-30,2422,0,0,0
project_2,vc,PT,Mixed_Segment_F,FEMALE_O55,2020-11-07,2020-10-23,4368,2,4,4
project_7,vc,FR,FrenchInfluencers,FEMALE_18to24,2020-07-12,2020-06-05,38995,49,38,59
project_4,wi,DE,Interest,MALE_35to44,2020-07-15,2020-09-25,5256,45,20,18
project_5,vc,FR,EmpowermentFeminismBodyPositivity,FEMALE_U25,2020-04-29,2020-04-15,12806,38,43,57
project_11,wi,FR,FrenchCinemaTVSeries,MALE_35to44,2020-08-21,2020-09-18,6619,0,0,0
project_4,vc,DE,GermanPostWarHistory,FEMALE_35to44,2020-10-13,2020-09-25,3681,3,7,9
project_1,vc,ES,Motherhood,MALE_O55,2020-08-18,2020-03-18,5626,3,7,3
project_7,wi,FR,NormanThavaudFans,FEMALE_25to34,2020-05-15,2020-06-05,21808,16,18,11
project_5,vc,FR,StrongFemaleLeads,MALE_25to34,2020-04-29,2020-04-15,22170,34,317,42
project_8,vc,GB,BestOfComedy,MALE_25to34,2020-11-06,2020-10-30,2759,0,0,0
project_6,vc,DE,BrutalWitty,FEMALE_35to44,2020-03-09,2020-02-21,1625,2,1,3
project_9,wi,DE,FootballEntertainment,MALE_35to44,2020-06-02,2020-06-05,4186,45,51,2
project_6,wi,FR,VengeanceSelfJustice,FEMALE_25to34,2019-11-29,2020-02-21,2964,7,10,14
project_8,vc,GB,Mixed_Segment_A,FEMALE_25to34,2020-11-06,2020-10-30,6715,0,0,0
project_4,vc,DE,GermanProductions,FEMALE_U25,2020-10-13,2020-09-25,3349,6,3,6
project_6,wi,FR,PRIMEOriginalSeries,FEMALE_O45,2019-11-29,2020-02-21,3042,3,15,15
project_4,vc,DE,Broad,FEMALE_25to34,2020-10-13,2020-09-25,1591,6,17,31
project_5,vc,FR,FrenchComedy,MALE_O45,2020-04-29,2020-04-15,22470,33,100,32
project_1,vc,AT,PrimeVideoFans,MALE_O45,2020-07-07,2020-03-18,19341,3,8,8
project_12,wi,FR,PSGFans,MALE_18to24,2020-08-21,2020-09-15,1242,0,0,0
project_3,wi,IT,ComicBookTV,MALE_35to44,2020-09-08,2020-09-25,3359,0,0,0
project_7,wi,FR,FrenchComedy,MALE_O45,2020-05-15,2020-06-05,871,4,9,4
project_12,wi,FR,PSGFans,MALE_O55,2020-08-21,2020-09-15,2036,0,0,0
project_2,vc,ES,OffensiveComedy,FEMALE_45to54,2020-11-10,2020-10-23,8991,0,0,0
project_10,wi,DE,Control,FEMALE_O55,2020-10-23,2021-02-19,650,7,8,2
project_5,wi,FR,ViewedPrimeVideoCampaigns,FEMALE_25to34,2020-04-10,2020-04-15,6925,33,25,22
project_2,vc,IE,Broad,MALE_35to44,2020-11-06,2020-10-23,4244,0,0,0
project_4,wi,DE,GermanCrimeDrama,MALE_25to34,2020-07-15,2020-09-25,5990,28,59,17
project_4,vc,DE,Thriller,MALE_35to44,2020-10-13,2020-09-25,4365,34,33,24
project_3,wi,FR,VisuallyArresting,MALE_25to34,2020-09-08,2020-09-25,4754,0,0,0
project_14,wi,AT,Control,MALE_45to54,2020-09-14,2020-12-04,6860,0,0,0
project_5,wi,FR,Moviegoers,MALE_25to34,2020-04-10,2020-04-15,6210,2,64,9
project_4,vc,DE,Thriller,MALE_O55,2020-10-13,2020-09-25,3352,17,37,18
project_4,vc,DE,Crime,FEMALE_U25,2020-10-13,2020-09-25,3888,3,1,21
project_1,vc,ES,Feminism,MALE_45to54,2020-08-18,2020-03-18,4786,4,1,2
project_1,vc,GB,PopularDramaThrillerTV,FEMALE_35to44,2020-06-24,2020-03-18,5862,31,15,39
project_3,wi,FR,PrimeVideoFans,FEMALE_O55,2020-09-08,2020-09-25,1592,0,0,0
project_5,wi,FR,StrongFemaleLeads,MALE_U25,2020-04-10,2020-04-15,19106,21,212,48
project_12,wi,FR,FrenchCinema,MALE_O55,2020-08-21,2020-09-15,4350,0,0,0
project_8,vc,GB,ViewedFanSpots,FEMALE_45to54,2020-11-06,2020-10-30,349,0,0,0
project_4,vc,DE,GermanProductions,MALE_35to44,2020-10-13,2020-09-25,4100,17,12,5
project_1,vc,DE,Books,MALE_45to54,2020-07-07,2020-03-18,1502,1,0,1
project_2,vc,ES,Comedy,FEMALE_25to34,2020-11-10,2020-10-23,7188,0,0,0
project_14,wi,AT,Comedy,FEMALE_45to54,2020-09-14,2020-12-04,11662,2,4,5
project_4,wi,DE,GermanPostWarHistory,MALE_35to44,2020-07-15,2020-09-25,1976,11,10,6
project_2,wi,ES,USCulture,MALE_25to34,2020-10-09,2020-10-23,7552,64,12,6
project_9,wi,DE,Football,MALE_O55,2020-06-02,2020-06-05,2377,9,87,5
project_2,vc,PT,Broad,FEMALE_35to44,2020-11-07,2020-10-23,7560,0,0,2
project_11,wi,FR,HistoricalDramaComedy,MALE_25to34,2020-08-21,2020-09-18,7358,0,0,0
project_6,wi,ES,Drama,MALE_35to44,2019-11-30,2020-02-21,4169,4,0,0
project_6,wi,FR,SpiesSecretOperations,MALE_25to34,2019-11-29,2020-02-21,4075,30,8,30
project_11,wi,FR,FamousEpicComics,FEMALE_25to34,2020-08-21,2020-09-18,5462,0,0,0
project_11,wi,FR,FamilyEntertainment,MALE_35to44,2020-08-21,2020-09-18,9262,0,0,0
project_8,vc,GB,TheCornettoTrilogy,MALE_45to54,2020-11-06,2020-10-30,1166,0,0,0
project_11,wi,FR,Rural,MALE_45to54,2020-08-21,2020-09-18,7462,0,0,0
project_2,vc,PT,Demo,FEMALE_35to44,2020-11-07,2020-10-23,3768,3,1,0
project_6,vc,DE,VengeanceSelfJustice,FEMALE_25to34,2020-03-09,2020-02-21,1763,7,7,14
project_11,wi,FR,Urban,MALE_45to54,2020-08-21,2020-09-18,7622,0,0,0
project_1,vc,DE,BestOfMystery,MALE_45to54,2020-07-07,2020-03-18,15187,2,5,4
project_2,vc,NO,Mixed_Segment_B,MALE_25to34,2020-11-06,2020-10-23,4578,2,4,1
project_14,wi,AT,Mixed_Segment_B,MALE_25to34,2020-09-14,2020-12-04,13679,0,0,0
project_4,vc,DE,Spies,MALE_25to34,2020-10-13,2020-09-25,4165,8,19,12
project_2,vc,PT,Core,MALE_25to34,2020-11-07,2020-10-23,7520,28,7,4
project_8,vc,GB,ViewedFanSpots,FEMALE_35to44,2020-11-06,2020-10-30,410,0,0,0
project_11,wi,FR,ComedyHistoricalLiterature,FEMALE_25to34,2020-08-21,2020-09-18,7110,0,0,0
